AtcoCode,CommonName,Latitude,Longitude,Easting,Northing
700000003947,Mourne Country Hotel,54.19387222,-6.33435662,308768,328492
700000003948,Ashgrove Park,54.19152695,-6.33304137,308860,328233
700000003949,Newry High School,54.18859775,-6.33368014,308826,327906
700000003950,Sacred Heart Grammar School,54.18768365,-6.32542884,309367,327817
700000003951,Upper Damolly Road,54.18757919,-6.32373255,309478,327808
700000003952,Mourne Country Hotel,54.19324532,-6.33450441,308760,328422
700000003953,Rockfoot,54.19025368,-6.33517625,308724,328088
700000003954,Downshire Road,54.1811944,-6.33304351,308887,327083
700000003955,St Clares School,54.17369302,-6.33636222,308690,326243
700000003956,Castle Street,54.172282,-6.33568378,308738,326087
700000003957,St Marys,54.166994,-6.33208332,308987,325504
700000003958,Chapel Hill,54.16342333,-6.32922602,309183,325111
700000003959,St Marys,54.16674108,-6.33198631,308994,325476
700000003960,Abbey Yard,54.17156222,-6.33496229,308787,326008
700000003961,Trevor Hill,54.17802586,-6.33586664,308711,326726
700000003962,Downshire Court,54.18321876,-6.33259443,308911,327309
700000003963,H&P Business Park,54.20294723,-6.32983832,309039,329509
700000003964,Glen Road,54.21130445,-6.3292865,309053,330440
700000003965,Sheepbridge Park & Ride,54.21765686,-6.32476801,309331,331154
700000003966,Belfast Road,54.21486448,-6.32943406,309034,330836
700000003967,143-153 Belfast Road,54.23018329,-6.32036543,309585,332555
700000003968,Derrycraw Road,54.2400663,-6.32163595,309476,333653
700000003970,Four Mile,54.25106366,-6.32098991,309489,334878
700000003972,Tierneys Corner,54.27145183,-6.31018295,310139,337164
700000003973,170 Dublin Road,54.27707728,-6.30705099,310328,337795
700000003974,Grattens,54.27891587,-6.3061772,310380,338001
700000003975,Corbet,54.29220154,-6.29959592,310773,339490
700000003976,Lake End,54.29923645,-6.29640267,310962,340278
700000003977,Loughbrickland Park & Share,54.3126953,-6.30084074,310637,341769
700000003978,Loughbrickland,54.3152752,-6.30348518,310458,342052
700000003979,Banbridge Road,54.31770682,-6.30261671,310508,342324
700000003980,Banbridge Road,54.31770315,-6.3023556,310525,342324
700000003981,Loughbrickland,54.31493604,-6.30300739,310490,342015
700000003982,Loughbrickland Park & Share,54.31278206,-6.30062204,310651,341779
700000003983,Lake End,54.29913637,-6.29631463,310968,340267
700000003984,Corbet,54.29177344,-6.29918352,310801,339443
700000003985,Grattens,54.2792119,-6.30550484,310423,338035
700000003986,170 Dublin Road,54.2768196,-6.30661632,310357,337767
700000003987,Tirrneys,54.27134704,-6.30975741,310167,337153
700000003988,Moneymore Road,54.26465128,-6.31409875,309902,336401
700000003989,Moneymore Road,54.26442661,-6.31473721,309861,336375
700000003991,Four Mile,54.2492673,-6.3210322,309491,334678
700000003993,Beech Hill Road,54.23750088,-6.32193949,309463,333367
700000003994,143-153 Belfast Road,54.23051148,-6.32006073,309604,332592
700000003995,Sheepbridge Park & Ride,54.22458743,-6.31790926,309760,331936
700000003996,Belfast Road,54.21472675,-6.32986885,309006,330820
700000003997,Glen Road,54.2114706,-6.3289579,309074,330459
700000003998,Hennings,54.20175461,-6.33000903,309031,329376
700000003999,Cloughreagh Park,54.18899226,-6.36972834,306472,327895
700000004000,Millvale,54.1922277,-6.37378376,306199,328249
700000004001,Riverside,54.19565869,-6.37902732,305848,328623
700000004002,Millvale Road,54.19693233,-6.38153644,305681,328761
700000004003,Orange Hall,54.19899525,-6.3852868,305431,328985
700000004004,Main Street,54.19708034,-6.39057137,305091,328764
700000004005,Fountain Street,54.19622587,-6.39319415,304922,328665
700000004006,Charlemont Square,54.19550053,-6.39539811,304780,328581
700000004007,Bessbrook Library,54.19506614,-6.39921491,304532,328527
700000004008,Camlough Park,54.19317935,-6.39718875,304669,328320
700000004009,28-36 Fecurom Terrace,54.18946303,-6.39339521,304926,327912
700000004010,Fearons Terrace,54.18946589,-6.39360958,304912,327912
700000004011,Camlough Park,54.19244462,-6.39666561,304705,328239
700000004012,Bessbrook Library,54.19522228,-6.39879517,304559,328545
700000004014,Main Street,54.19691363,-6.39154321,305028,328744
700000004015,Orange Hall,54.1991673,-6.38538736,305424,329004
700000004016,Millvale Road,54.19714134,-6.38171215,305669,328784
700000004017,Riverside,54.19596957,-6.37942887,305821,328657
700000004018,Millvale,54.19226196,-6.37365984,306207,328253
700000004019,Cloughreagh Park,54.18948174,-6.37004613,306450,327949
700000004020,Maytown,54.21011351,-6.39973665,304460,330201
700000004021,Black Gables,54.21577424,-6.40994225,303780,330816
700000004022,Drumnahunshin Road,54.216836,-6.45915818,300567,330863
700000004023,Priest Bush Road,54.22066471,-6.47692314,299399,331264
700000004024,Whitecross,54.22275565,-6.48742562,298709,331482
700000004025,Corlat Drive,54.22227979,-6.4845912,298895,331433
700000004027,CrawleyscCorner,54.21636584,-6.45822522,300629,330812
700000004028,Kingsmill Road,54.21686086,-6.41126491,303691,330935
700000004029,McClenaghans Hill,54.21007311,-6.39940099,304482,330197
700000004030,Maytown,54.20548068,-6.39390781,304852,329694
700000004031,Maytown Road,54.20563335,-6.39390189,304852,329711
700000004032,Corkeys Corner,54.23958259,-6.50244032,297690,333334
700000004033,Ballylane Road,54.25172567,-6.50936511,297210,334676
700000004034,Mowhan,54.26802587,-6.51246074,296970,336486
700000004035,Mourneview Park,54.25821591,-6.56366915,293656,335325
700000004036,Markethill,54.29679433,-6.52197608,296283,339675
700000004037,Cladymore,54.26803295,-6.512307,296980,336487
700000004038,Balylane,54.25171556,-6.50927341,297216,334675
700000004039,Corkeys Corner,54.2394349,-6.50212355,297711,333318
700000004040,Quinns Corner,54.26282095,-6.47982013,299109,335952
700000004041,Main Street,54.25231349,-6.47448352,299482,334790
700000004042,Lisnalee,54.23093306,-6.42924996,302483,332475
700000004043,Latt Villas,54.20897777,-6.37263529,306231,330115
700000004044,Bucunnans,54.21441835,-6.37965697,305759,330710
700000004045,Revels,54.23355793,-6.40948863,303765,332796
700000004046,Crankey Crossroads,54.24092722,-6.42399236,302801,333595
700000004047,Monaghans Shop,54.25020378,-6.44369173,301494,334599
700000004048,Loughgilly Church,54.26461058,-6.45591867,300662,336185
700000004049,Loughgilly,54.27107222,-6.46097303,300317,336897
700000004050,Loughgilly Station,54.2738767,-6.4681298,299844,337199
700000004051,Loughgilly,54.27153413,-6.46126283,300297,336948
700000004052,Loughgilly Church,54.26478979,-6.45588128,300664,336205
700000004053,Monaghans Shop,54.25023732,-6.44350636,301506,334603
700000004054,Crankey Crossroads,54.2410248,-6.42389661,302807,333606
700000004055,Tullyhappy Lane,54.231838,-6.40579744,304010,332610
700000004056,Lisummom Chapel,54.23816993,-6.40359001,304138,333318
700000004057,Lisummon  Xrds,54.24952867,-6.40646533,303922,334578
700000004058,Bell's Bridge,54.26139212,-6.41355852,303430,335888
700000004059,Mcelroy House,54.27414082,-6.40943041,303667,337313
700000004060,Tannokey,54.28376249,-6.42579702,302577,338360
700000004061,Lisummon Xrds,54.24971867,-6.4065654,303915,334599
700000004062,Buchanans Shop,54.21446077,-6.37947135,305771,330715
700000004063,Latt Villas,54.20902081,-6.37249565,306240,330120
700000004064,Goodshepard,54.1984072,-6.35971904,307101,328958
700000004065,Goodshepard,54.19837566,-6.36004209,307080,328954
700000004066,Dromalane Church,54.1679577,-6.34331462,308251,325594
700000004067,Liska Road,54.16188768,-6.34554749,308121,324915
700000004068,Cloughoge Church,54.15351401,-6.34621827,308099,323982
700000004069,Fathom Cross,54.13745042,-6.3417478,308433,322201
700000004070,Bridge,54.13110115,-6.34588738,308179,321488
700000004071,9-17 O'Reilly Park,54.12434412,-6.33803413,308710,320748
700000004072,Chapel,54.12241217,-6.33671954,308801,320535
700000004073,Hagans Bridge,54.10816464,-6.33106671,309208,318958
700000004074,Kinneys Mill,54.11950812,-6.35817194,307406,320179
700000004075,Fathom Cross,54.13715037,-6.34214232,308408,322167
700000004076,Carriff Vale,54.15293782,-6.3461341,308106,323918
700000004077,Patrician Park,54.15598958,-6.34918119,307899,324253
700000004078,Cloughoge Primary School,54.16225722,-6.35612758,307429,324940
700000004079,1-5 Riverdale House,54.1582047,-6.34626086,308084,324504
700000004082,Dora Avenue,54.18245459,-6.3260844,309338,327234
700000004083,Elmwood Park,54.18738558,-6.32079898,309670,327791
700000004084,58-66 Windsor Hill,54.18764122,-6.31337378,310154,327831
700000004085,2-7 Rathfriland Road,54.19135823,-6.30997431,310366,328250
700000004086,Niblocks Gate,54.19847327,-6.30415198,310727,329051
700000004087,Turmore Road,54.20549333,-6.29607853,311235,329845
700000004088,Carnacally Road,54.21857934,-6.28370382,312007,331321
700000004089,Mcminns Road,54.22110111,-6.27343382,312670,331618
700000004090,Crossroads,54.22354251,-6.26325793,313327,331906
700000004091,Ardarragh Road,54.22928652,-6.23438533,315194,332592
700000004092,Burns Pub,54.2303476,-6.21674967,316341,332739
700000004093,Macauleys,54.22995454,-6.20842391,316885,332709
700000004094,1-5 Ivy Bridge,54.2311908,-6.19553383,317722,332868
700000004095,Rathfriland,54.23777112,-6.16717658,319552,333648
700000004096,Rathfriland Bus Depot,54.23653303,-6.15845787,320124,333525
700000004097,Newry Street,54.2377331,-6.16704021,319561,333644
700000004098,Barnmeen Road,54.23101283,-6.19564895,317715,332848
700000004099,Greenhill Road,54.2298792,-6.20879523,316861,332700
700000004100,Burns Pub,54.23023758,-6.21660106,316351,332727
700000004101,Ardarragh Road,54.22904633,-6.23454894,315184,332565
700000004102,Ardarragh Church,54.2372114,-6.23194557,315331,333478
700000004103,Curleys,54.25857521,-6.23546658,315042,335850
700000004104,Shinn Road,54.24647737,-6.25058857,314090,334479
700000004105,Shinn Road,54.23522404,-6.26583489,313127,333202
700000004106,Turnavall Road,54.22224997,-6.26584211,313162,331758
700000004107,Castle Enigan Road,54.22101016,-6.2721037,312757,331610
700000004108,Carnacally Road,54.21889278,-6.28300089,312052,331357
700000004109,Turmore Road,54.20542766,-6.29588198,311248,329838
700000004110,Niblocks Gate,54.19961944,-6.3006877,310950,329184
700000004111,Old Damolly Road,54.19128402,-6.3098088,310377,328242
700000004112,Crown Bridge,54.18412162,-6.30522968,310695,327452
700000004113,Mcculloughs,54.1806059,-6.29676513,311257,327074
700000004114,Cove Bar,54.17777684,-6.28608339,311962,326776
700000004115,Derryleckagh House,54.17864973,-6.2786187,312447,326885
700000004116,Benagh Road,54.17821904,-6.27175946,312896,326848
700000004117,Aughnagon Road,54.17548516,-6.26409317,313404,326556
700000004118,Ryan Road,54.17589993,-6.25363047,314086,326619
700000004119,Crossan Road,54.17837721,-6.24049158,314937,326916
700000004120,Chapel Hill,54.18053465,-6.23136265,315527,327171
700000004121,5-13 St Anns Terrace,54.18110204,-6.22473649,315958,327245
700000004122,Grants,54.18446942,-6.20460089,317263,327653
700000004123,Quarry Road,54.18744076,-6.19540258,317855,327999
700000004124,Carmeen Road,54.18632106,-6.17832386,318973,327903
700000004125,Yellow Road,54.19410172,-6.15000236,320799,328817
700000004126,Main Street,54.1948524,-6.14564773,321081,328908
700000004127,Main Street,54.19478719,-6.14549742,321091,328901
700000004128,Yellow Road,54.19405612,-6.14995843,320802,328812
700000004129,Carmeen Road,54.18624761,-6.17821985,318980,327895
700000004130,Quarry Road,54.18727314,-6.19560904,317842,327980
700000004131,Grants,54.18452702,-6.20424605,317286,327660
700000004132,St Annes Park,54.18093748,-6.22454441,315971,327227
700000004133,Chapel Hill,54.18046079,-6.23122794,315536,327163
700000004134,Crossan Road,54.17847962,-6.23950697,315001,326929
700000004135,Ryan Road,54.17583064,-6.25318924,314115,326612
700000004136,Aughnagon Road,54.17526612,-6.2638573,313420,326532
700000004137,Derryleckagh House,54.17820051,-6.2742262,312735,326842
700000004138,Cove Bar,54.17763779,-6.28578281,311982,326761
700000004139,Mcculloughs House,54.17979521,-6.29471533,311393,326987
700000004140,Crown Bridge,54.18368714,-6.30500236,310711,327404
700000004141,Elmwood,54.18728948,-6.31263743,310203,327793
700000004142,Elmwood Park,54.18717028,-6.32082303,309669,327767
700000004143,Dora Avenue,54.18231049,-6.32605959,309340,327218
700000004144,4-12 Windsor Hill,54.18038884,-6.33067112,309044,326997
700000004145,Windsor Hill School,54.18045636,-6.33295066,308895,327001
700000004146,Newry Road,54.32293653,-6.29755973,310823,342914
700000004147,167-175 Newry Road,54.33414996,-6.2823831,311780,344186
700000004148,97-105 Newry Road,54.33946967,-6.2773946,312090,344786
700000004149,Banbridge Bus Station,54.34667285,-6.26968056,312572,345600
700000004150,Church Square,54.3517654,-6.26705173,312729,346171
700000004151,Dromore Street,54.35282044,-6.26419251,312912,346293
700000004152,96-104 Brooke Terrace,54.35318089,-6.26239305,313028,346336
700000004153,Ballyvally Heights,54.35465667,-6.25570105,313459,346511
700000004154,Dromore Road Cemetery,54.35545912,-6.25092924,313767,346608
700000004155,Dromore Road Overpass,54.35541549,-6.24297835,314284,346616
700000004156,Quarry Road,54.36055924,-6.22975894,315129,347210
700000004157,Killmacrew Road,54.36420755,-6.22367847,315514,347626
700000004158,Halfway Road,54.36753728,-6.2191648,315798,348004
700000004159,Skeltons Road,54.37172835,-6.21033497,316360,348485
700000004160,Edenordinary Road,54.37585012,-6.19750487,317182,348965
700000004161,Halfway House,54.37757161,-6.19425891,317388,349162
700000004162,Mount Ida Road,54.37994753,-6.19032204,317637,349433
700000004163,Lisnaward Hill,54.38203536,-6.18755186,317811,349670
700000004164,Gowdystown Road,54.38715332,-6.1813532,318199,350250
700000004165,Boals Lane,54.39274629,-6.17628664,318512,350881
700000004166,145-151 Banbridge Road,54.39712608,-6.17596914,318520,351369
700000004167,117-121 Banbridge Road,54.40026242,-6.1742284,318624,351721
700000004168,117-121 Banbridge Road,54.40058113,-6.17332107,318682,351758
700000004169,Cunninghams,54.39703923,-6.17557264,318546,351360
700000004170,Boals Lane,54.3929182,-6.17577093,318545,350901
700000004171,Gowdystown Road,54.38682707,-6.18116751,318212,350214
700000004172,Lisnaward Hill,54.38161266,-6.18752431,317814,349623
700000004173,Halfway House,54.37748067,-6.19358571,317432,349153
700000004174,Edenagarry Road,54.37535373,-6.19795755,317154,348909
700000004175,Skeltons Road,54.37150487,-6.20980609,316395,348461
700000004176,Agnews Garage,54.3672129,-6.21910191,315803,347968
700000004177,Killymacrew Road,54.3642351,-6.223108,315551,347630
700000004178,Quarry Road,54.36042721,-6.22933385,315157,347196
700000004179,Dromore Road Overpass,54.35551336,-6.24291264,314288,346627
700000004180,Ballyvally Heights,54.35431806,-6.25776121,313326,346470
700000004181,1-5 Brooke Terrace,54.3530013,-6.26240063,313028,346316
700000004182,Church Square,54.35167142,-6.26676344,312748,346161
700000004183,Banbridge Bus Station,54.34649503,-6.26981106,312564,345580
700000004184,9-17 Newry Road,54.34461771,-6.27298098,312363,345366
700000004185,Newry Road Cemetery,54.33871562,-6.2774415,312089,344702
700000004186,Newry Road,54.33387466,-6.28260982,311766,344155
700000004187,Newry Road,54.32279707,-6.29722735,310845,342899
700000004188,Lemons House,54.21745788,-6.33699482,308534,331113
700000004189,School Road,54.23057,-6.35227881,307503,332549
700000004190,Carrickavoddy Road,54.23903885,-6.3520027,307499,333492
700000004191,Cogary Cross,54.24885242,-6.34168482,308146,334600
700000004192,Dromintine,54.25528185,-6.33815833,308359,335321
700000004193,Glen Chapel,54.26260908,-6.33328999,308657,336144
700000004194,Tullymore Road,54.26570651,-6.32211384,309377,336506
700000004195,Tullymore Road,54.2656691,-6.32200792,309384,336502
700000004196,Glen Chapel,54.26258341,-6.33338311,308651,336141
700000004197,Dromintine,54.25541317,-6.33790753,308375,335336
700000004198,Corgary Cross,54.24889099,-6.34122299,308176,334605
700000004199,Carrickavody Road,54.23929801,-6.35190033,307505,333521
700000004200,Lurganare,54.23090938,-6.35278671,307469,332586
700000004201,Lemons House,54.21747541,-6.33696345,308536,331115
700000004202,Lisserboy Road,54.2299198,-6.31051535,310228,332541
700000004203,Donaghamore,54.24211996,-6.30084342,310826,333914
700000004204,Tullymurray Cottages,54.24835235,-6.29744201,311031,334613
